TreeDepth,Allocation,Tag,PoolType,NumberOfBytes,Status
0,0x967ae000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9161a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x851eb000,IdeP,NonPagedPool,0x1808,Allocated
0,0x88c44000,CM16,PagedPool,0x1000,Allocated
0,0x8e85d000,Obtb,PagedPool,0x1000,Allocated
0,0x85de8000,Cont,NonPagedPool,0x1000,Allocated
0,0x8607f000,Cont,NonPagedPool,0x1000,Allocated
0,0xa1665000,CMA,PagedPool,0x1000,Allocated
0,0x92ca3000,CM25,PagedPool,0x1000,Allocated
0,0x930a4000,CM25,PagedPool,0x1000,Allocated
0,0x928a2000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93ca7000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x91314000,CM25,PagedPool,0x1000,Allocated
0,0x92b1a000,CM25,PagedPool,0x1000,Allocated
0,0x92f1b000,CM25,PagedPool,0x1000,Allocated
0,0x9371d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93f1f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94300000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x944b9000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94701000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x948ba000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b02000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94cbb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x968b2000,MmSt,Unknown choice 2147483649,0x2808,Allocated
0,0x842e1000,MmAc,NonPagedPool,0x1000,Allocated
0,0x85ee6000,Cont,NonPagedPool,0x1000,Allocated
0,0x84148000,Cont,NonPagedPool,0x1000,Allocated
0,0x85d4f000,Cont,NonPagedPool,0x1000,Allocated
0,0x86140000,UHUB,NonPagedPool,0x13b8,Allocated
0,0x92d92000,CM25,PagedPool,0x1000,Allocated
0,0x93195000,CM25,PagedPool,0x1000,Allocated
0,0x93d96000,CM31,PagedPoolCacheAligned,0x2000,Allocated
0,0x94588000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x92c0a000,CM25,PagedPool,0x1000,Allocated
0,0x9300d000,CM25,PagedPool,0x1000,Allocated
0,0x9280b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c0e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94410000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94813000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9498b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c12000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94d8a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9681b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x84bf0000,Cont,NonPagedPool,0x1000,Allocated
0,0x8b7cf000,CIcr,PagedPool,0x4900,Allocated
0,0x85e5d000,Cont,NonPagedPool,0x1000,Allocated
0,0x85ff5000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a7cb000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0xa1046000,CMSb,PagedPool,0x8000,Allocated
0,0x9128f000,CM25,PagedPool,0x1000,Allocated
0,0x92a81000,CM25,PagedPool,0x1000,Allocated
0,0x92e80000,CM25,PagedPool,0x1000,Allocated
0,0x93686000,CM25,PagedPool,0x1000,Allocated
0,0x93e84000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9429b000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9469a000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94a99000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9168e000,MmRe,PagedPool,0x7608,Allocated
0,0x850c7000,Cont,NonPagedPool,0x1000,Allocated
0,0xa16c9000,CMA,PagedPool,0x1000,Allocated
0,0x91378000,CM25,PagedPool,0x1000,Allocated
0,0x92b76000,CM25,PagedPool,0x1000,Allocated
0,0x92f77000,CM25,PagedPool,0x1000,Allocated
0,0x93f73000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9436c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9476d000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94b6e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x841d4000,EtwB,NonPagedPool,0x4000,Allocated
0,0x851d0000,IdeP,NonPagedPool,0x1808,Allocated
0,0x84c3f000,Cont,NonPagedPool,0x1000,Allocated
0,0x85dd3000,Cont,NonPagedPool,0x1000,Allocated
0,0x86034000,Cont,NonPagedPool,0x1000,Allocated
0,0x8880e000,Obtb,PagedPool,0x1000,Allocated
0,0x92c66000,CM25,PagedPool,0x1000,Allocated
0,0x93061000,CM25,PagedPool,0x1000,Allocated
0,0x92867000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x93c62000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9447c000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x9487f000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x94c7e000,CM31,PagedPoolCacheAligned,0x1000,Allocated
0,0x85ea1000,Cont,NonPagedPool,0x1000,Allocated
0,0x8a69f000,MmRe,PagedPool,0x7f70,Allocated
0,0x87d02000,ArbA,PagedPool,0x1000,Allocated
