TreeDepth,Offset,RecordType,RecordNumber,LinkCount,MFTType,Permissions,AttributeType,Created,Modified,Updated,Accessed,Filename
1,0x8b9f48b0,FILE,2514,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~4
1,0x8b9f4920,FILE,2514,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WindowsColorSystem
0,0x8b9f4c50,FILE,2515,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:42:30.000000 ,2023-04-24 14:48:41.000000 ,2023-04-24 14:48:41.000000 ,2023-04-24 14:48:41.000000 ,N/A
1,0x8b9f4cb0,FILE,2515,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~1
1,0x8b9f4d20,FILE,2515,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Windows Defender
0,0x8b9f5050,FILE,2516,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:54:35.000000 ,2009-07-14 04:54:35.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:54:35.000000 ,N/A
1,0x8b9f50b0,FILE,2516,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WPD
0,0x8b9f5450,FILE,2517,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:37:09.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f54b0,FILE,2517,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,th-TH
0,0x8b9f5850,FILE,2518,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:37:09.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f58b0,FILE,2518,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,tr-TR
0,0x8b9f5c50,FILE,2519,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:37:09.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f5cb0,FILE,2519,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,uk-UA
0,0x8b9f6050,FILE,2520,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2010-11-21 00:46:40.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:46:40.000000 ,N/A
1,0x8b9f60b0,FILE,2520,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,wbem
0,0x8b9f6450,FILE,2521,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2010-11-20 21:41:05.000000 ,2023-04-25 01:34:30.000000 ,2010-11-20 21:41:05.000000 ,N/A
1,0x8b9f64b0,FILE,2521,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,AUTORE~1
1,0x8b9f6520,FILE,2521,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,AutoRecover
0,0x8b9f6850,FILE,2522,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:48.000000 ,2010-11-21 00:46:40.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:46:40.000000 ,N/A
1,0x8b9f68b0,FILE,2522,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,en-US
0,0x8b9f6c50,FILE,2523,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:03:41.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f6cb0,FILE,2523,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Logs
0,0x8b9f7050,FILE,2524,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:41:11.000000 ,2009-07-14 04:53:50.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:53:50.000000 ,N/A
1,0x8b9f70b0,FILE,2524,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,MOF
0,0x8b9f7450,FILE,2525,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:53:50.000000 ,2009-07-14 04:53:50.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:53:50.000000 ,N/A
1,0x8b9f74b0,FILE,2525,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,bad
0,0x8b9f7850,FILE,2526,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:53:50.000000 ,2009-07-14 04:53:50.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:53:50.000000 ,N/A
1,0x8b9f78b0,FILE,2526,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,good
0,0x8b9f7c50,FILE,2527,2,DirInUse,N/A,STANDARD_INFORMATION,2010-11-20 21:00:53.000000 ,2023-04-24 14:57:08.000000 ,2023-04-24 14:57:08.000000 ,2023-04-24 14:57:08.000000 ,N/A
1,0x8b9f7cb0,FILE,2527,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,PERFOR~1
1,0x8b9f7d20,FILE,2527,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Performance
0,0x8b9f8050,FILE,2528,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2023-04-24 14:41:40.000000 ,2023-04-24 14:41:40.000000 ,2023-04-24 14:41:40.000000 ,N/A
1,0x8b9f80b0,FILE,2528,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,REPOSI~1
1,0x8b9f8120,FILE,2528,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Repository
0,0x8b9f8450,FILE,2529,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:05:45.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f84b0,FILE,2529,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,tmf
0,0x8b9f8850,FILE,2530,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:37:09.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9f88b0,FILE,2530,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,xml
0,0x8b9f8c50,FILE,2531,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:48.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:55.000000 ,N/A
1,0x8b9f8cb0,FILE,2531,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WCN
0,0x8b9f9050,FILE,2532,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:48.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:55.000000 ,N/A
1,0x8b9f90b0,FILE,2532,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,en-US
0,0x8b9f9450,FILE,2533,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2010-11-20 21:20:01.000000 ,2023-04-25 01:34:30.000000 ,2010-11-20 21:20:01.000000 ,N/A
1,0x8b9f94b0,FILE,2533,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,wdi
0,0x8b9f9850,FILE,2534,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2010-11-20 20:48:28.000000 ,2023-04-25 01:34:30.000000 ,2010-11-20 20:48:28.000000 ,N/A
1,0x8b9f98b0,FILE,2534,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,LogFiles
0,0x8b9f9c50,FILE,2535,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2010-11-20 21:33:30.000000 ,2023-04-25 01:34:30.000000 ,2010-11-20 21:33:30.000000 ,N/A
1,0x8b9f9cb0,FILE,2535,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,PERFTR~1
1,0x8b9f9d20,FILE,2535,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,perftrack
0,0x8b9fa050,FILE,2536,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x8b9fa0b0,FILE,2536,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,traces
0,0x8b9fa450,FILE,2537,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:55:34.000000 ,2023-04-24 14:51:40.000000 ,2023-04-24 14:51:40.000000 ,2023-04-24 14:51:40.000000 ,N/A
1,0x8b9fa4b0,FILE,2537,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,{86432~1
1,0x8b9fa520,FILE,2537,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,{86432a0b-3c7d-4ddf-a89c-172faa90485d}
0,0x8b9fa850,FILE,2538,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:51:42.000000 ,2023-04-24 14:59:19.000000 ,2023-04-24 14:59:19.000000 ,2023-04-24 14:51:42.000000 ,N/A
1,0x8b9fa8b0,FILE,2538,2,File,Archive,FILE_NAME,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,7ZFMEX~1.PF
1,0x8b9fa920,FILE,2538,2,File,Archive,FILE_NAME,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,7ZFM.EXE-7C92DCA0.pf
0,0x8b9fac50,FILE,2539,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:56.000000 ,2023-04-24 14:55:56.000000 ,2023-04-24 14:55:50.000000 ,N/A
1,0x8b9facb0,FILE,2539,2,File,Archive,FILE_NAME,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,IPCONF~1.PF
1,0x8b9fad20,FILE,2539,2,File,Archive,FILE_NAME,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,IPCONFIG.EXE-62724FE6.pf
0,0x8b9fb050,FILE,2540,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,N/A
1,0x8b9fb0b0,FILE,2540,2,File,Archive,FILE_NAME,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,WERMGR~1.PF
1,0x8b9fb120,FILE,2540,2,File,Archive,FILE_NAME,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,2023-04-24 14:55:50.000000 ,WERMGR.EXE-2A1BCBC7.pf
0,0x8b9fb450,FILE,2541,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 04:54:47.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:54:47.000000 ,N/A
1,0x8b9fb4b0,FILE,2541,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,wfp
0,0x8b9fb850,FILE,2542,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x8b9fb8b0,FILE,2542,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINBIO~1
1,0x8b9fb920,FILE,2542,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WinBioDatabase
0,0x8b9fbc50,FILE,2543,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:56:48.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:56:48.000000 ,N/A
1,0x8b9fbcb0,FILE,2543,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINBIO~2
1,0x8b9fbd20,FILE,2543,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WinBioPlugIns
0,0x8b9fc050,FILE,2544,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:56:48.000000 ,2010-11-21 00:38:49.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:55.000000 ,N/A
1,0x8b9fc0b0,FILE,2544,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,en-US
0,0x8b9fc450,FILE,2545,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:30.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:30.000000 ,N/A
1,0x8b9fc4b0,FILE,2545,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WINDOW~1
1,0x8b9fc520,FILE,2545,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,WindowsPowerShell
0,0x8b9fc850,FILE,2546,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:48.000000 ,N/A
1,0x8b9fc8b0,FILE,2546,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,v1.0
0,0x8b9fcc50,FILE,2547,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:48.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:55.000000 ,N/A
1,0x8b9fccb0,FILE,2547,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,en-US
0,0x8b9fe050,FILE,2552,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2009-07-14 04:52:31.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 04:52:31.000000 ,N/A
1,0x8b9fe0b0,FILE,2552,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,PSDIAG~1
1,0x8b9fe120,FILE,2552,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,PSDiagnostics
0,0x8b9fe450,FILE,2553,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 04:52:30.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:48.000000 ,N/A
1,0x8b9fe4b0,FILE,2553,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,TROUBL~1
1,0x8b9fe520,FILE,2553,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,TroubleshootingPack
0,0x8b9fe850,FILE,2554,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:48.000000 ,2010-11-21 00:38:48.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:54.000000 ,N/A
1,0x8b9fe8b0,FILE,2554,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,en-US
0,0x8b9fec50,FILE,2555,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:37:09.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9fecb0,FILE,2555,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,winevt
0,0x8b9ff050,FILE,2556,1,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2023-04-24 14:51:22.000000 ,2023-04-24 14:51:22.000000 ,2023-04-24 14:51:22.000000 ,N/A
1,0x8b9ff0b0,FILE,2556,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,Logs
0,0x8b9ff450,FILE,2557,2,DirInUse,N/A,STANDARD_INFORMATION,2009-07-14 02:37:09.000000 ,2009-07-14 02:03:57.000000 ,2023-04-25 01:34:30.000000 ,2009-07-14 02:37:09.000000 ,N/A
1,0x8b9ff4b0,FILE,2557,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,TRACEF~1
1,0x8b9ff520,FILE,2557,2,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,TraceFormat
0,0x8b9ff850,FILE,2558,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:49.000000 ,2010-11-21 00:38:49.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:49.000000 ,N/A
1,0x8b9ff8b0,FILE,2558,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,winrm
0,0x8b9ffc50,FILE,2559,1,DirInUse,N/A,STANDARD_INFORMATION,2010-11-21 00:38:49.000000 ,2010-11-21 00:38:49.000000 ,2023-04-25 01:34:30.000000 ,2010-11-21 00:38:54.000000 ,N/A
1,0x8b9ffcb0,FILE,2559,1,DirInUse,0x0,FILE_NAME,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,2023-04-25 01:32:49.000000 ,0409
0,0x8baa1050,FILE,42116,2,File,N/A,STANDARD_INFORMATION,2009-07-14 07:17:21.000000 ,2010-11-21 00:50:38.000000 ,2023-04-25 01:34:29.000000 ,2010-11-21 00:50:38.000000 ,N/A
1,0x8baa10b0,FILE,42116,2,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,COMPONENTS.LOG
1,0x8baa1128,FILE,42116,2,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,COMPON~3.LOG
0,0x8baa1450,FILE,42117,1,File,N/A,STANDARD_INFORMATION,2009-07-14 02:03:40.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:51:42.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x8baa14b0,FILE,42117,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,DEFAULT
0,0x8baa1850,FILE,42118,1,File,N/A,STANDARD_INFORMATION,2009-07-14 07:17:20.000000 ,2010-11-21 00:50:35.000000 ,2023-04-25 01:34:29.000000 ,2010-11-21 00:50:35.000000 ,N/A
1,0x8baa18b0,FILE,42118,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,DEFAULT.LOG
0,0x8baa1c50,FILE,42119,1,File,N/A,STANDARD_INFORMATION,2009-07-14 02:03:40.000000 ,2023-04-24 14:49:48.000000 ,2023-04-24 14:49:48.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x8baa1cb0,FILE,42119,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SAM
0,0x8baa2050,FILE,42120,1,File,N/A,STANDARD_INFORMATION,2009-07-14 07:17:19.000000 ,2010-11-21 00:50:35.000000 ,2023-04-25 01:34:29.000000 ,2010-11-21 00:50:35.000000 ,N/A
1,0x8baa20b0,FILE,42120,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SAM.LOG
0,0x8baa2450,FILE,42121,1,File,N/A,STANDARD_INFORMATION,2009-07-14 02:03:40.000000 ,2023-04-24 14:55:55.000000 ,2023-04-24 14:55:55.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x8baa24b0,FILE,42121,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SECURITY
0,0x8baa2850,FILE,42122,1,File,N/A,STANDARD_INFORMATION,2009-07-14 07:17:19.000000 ,2010-11-21 00:50:35.000000 ,2023-04-25 01:34:29.000000 ,2010-11-21 00:50:35.000000 ,N/A
1,0x8baa28b0,FILE,42122,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SECURITY.LOG
0,0x8baa2c50,FILE,42123,1,File,N/A,STANDARD_INFORMATION,2009-07-14 02:03:40.000000 ,2023-04-24 14:59:16.000000 ,2023-04-24 14:59:16.000000 ,2023-04-24 14:41:16.000000 ,N/A
1,0x8baa2cb0,FILE,42123,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SOFTWARE
0,0x8baa3050,FILE,42124,1,File,N/A,STANDARD_INFORMATION,2009-07-14 07:17:19.000000 ,2010-11-21 00:50:38.000000 ,2023-04-25 01:34:29.000000 ,2010-11-21 00:50:38.000000 ,N/A
1,0x8baa30b0,FILE,42124,1,File,Archive,FILE_NAME,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,2023-04-25 01:34:29.000000 ,SOFTWARE.LOG
